row_id,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,geocode_query,formatted_address,lat,lng,place_id,partial_match,location_type,geocode_status,final_status,repair_applied,repair_source,repair_outcome,review_status,review_reasons
PB_0005,PB,PARAÍBA,Monteiro,Hospital e Maternidade Santa Filomena,"R. Epaminondas Azevedo, Centro. CEP 58500-000",(83) 3351-2204,2336812,"Botrópico, Crotálico, Elapídico, Escorpiônico e Aracnídico","Hospital e Maternidade Santa Filomena, R. Epaminondas Azevedo, Centro. CEP 58500-000, Monteiro, PARAÍBA, Brasil","R. Epaminondas Azevedo, 3 - Centro, Monteiro - PB, 58500-000, Brasil",-7.8935873,-37.120706,ChIJvU3BX3mIqAcRWbZyBbDcV3g,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PB_0007,PB,PARAÍBA,Patos,Hospital Regional Deputado Janduhy Carneiro,"R. Horácio Nóbrega, S/N, Belo Horizonte. CEP 58704-000",(83) 3423-2762,2605473,"Botrópico, Crotálico, Elapídico, Escorpiônico e Aracnídico","Hospital Regional Deputado Janduhy Carneiro, R. Horácio Nóbrega, S/N, Belo Horizonte. CEP 58704-000, Patos, PARAÍBA, Brasil","R. Horácio Nóbrega, s/n - Belo Horizonte, Patos - PB, 58704, Brasil",-7.017224499999999,-37.28289040000001,ChIJkdGdETNgrwcR-joJHcncsCs,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PB_0008,PB,PARAÍBA,Piancó,Hospital Regional Wenceslau Lopes,Av. João Agripino Filho - Ouro Branco - Piancó - CEP 58765-000,(83) 3452-2201 / 1518 / 1543,2600331,"Botrópico, Crotálico, Elapídico, Escorpiônico e Aracnídico","Hospital Regional Wenceslau Lopes, Av. João Agripino Filho - Ouro Branco - Piancó - CEP 58765-000, Piancó, PARAÍBA, Brasil","Av. Gov. João Agripino, 302 - Lot. Ouro Branco, Piancó - PB, 58765-000, Brasil",-7.197813699999998,-37.9236364,ChIJmzjXMo_TpQcR9W3XiX5WoJY,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PB_0009,PB,PARAÍBA,Itaporanga,Hospital Distrital Dr. José Gomes da Silva,"Av. Oswaldo Cruz, 183, Centro. CEP 58780-000",(83) 3451-3058,2341204,"Botrópico, Crotálico, Elapídico, Escorpiônico e Aracnídico","Hospital Distrital Dr. José Gomes da Silva, Av. Oswaldo Cruz, 183, Centro. CEP 58780-000, Itaporanga, PARAÍBA, Brasil","Av. Irineu Rodrigues da Silva, 183 - Centro, Itaporanga - PB, 58780-000, Brasil",-7.3084381,-38.1542644,ChIJt8qlYsqcpgcR2zSzfOr5yM0,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PB_0010,PB,PARAÍBA,Catolé do Rocha,Hospital Regional Dr. Américo Maia de Vasconcelos,"R. Castelo branco, 349, Batalhão. CEP 58884-000",(83) 3441-2280,2592460,"Botrópico, Crotálico, Elapídico, Escorpiônico e Aracnídico","Hospital Regional Dr. Américo Maia de Vasconcelos, R. Castelo branco, 349, Batalhão. CEP 58884-000, Catolé do Rocha, PARAÍBA, Brasil","R. Castelo Branco, 349 - Batalhão, Catolé do Rocha - PB, 58884-000, Brasil",-6.3520501,-37.749948,ChIJczPB_bk7pQcR0PvyRlmb3gg,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PB_0011,PB,PARAÍBA,Cajazeiras,Hospital Regional de Cajazeiras Deputado José de Sousa Maciel,Rua Tabelião Antonio Holanda - Centro - Cajazeiras - CEP 58900-000,(83) 3531-3563 / 2736,2613476,"Botrópico, Crotálico, Elapídico, Escorpiônico e Aracnídico","Hospital Regional de Cajazeiras Deputado José de Sousa Maciel, Rua Tabelião Antonio Holanda - Centro - Cajazeiras - CEP 58900-000, Cajazeiras, PARAÍBA, Brasil","R. Tab. Antônio Holanda, s/n - Bairro Cristo Rei, Cajazeiras - PB, 58900-000, Brasil",-6.885062899999999,-38.5544315,ChIJFZIsH5FzpAcRoWXovTDvzWI,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PE_0001,PE,PERNAMBUCO,Afogados da Ingazeira,Hospital Regional Emília Câmara,"Rua Manoel Virgínio Sobrinho, 156-238, Afogados da Ingazeira",(87) 3838-8868,2428385,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Regional Emília Câmara, Rua Manoel Virgínio Sobrinho, 156-238, Afogados da Ingazeira, Afogados da Ingazeira, PERNAMBUCO, Brasil","R. Manoel Virgínio Sobrinho, 156-238, Afogados da Ingazeira - PE, 56800-000, Brasil",-7.737472400000001,-37.6506877,ChIJqTxgixBIpgcR9CQ1Hs5N7a8,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
PE_0002,PE,PERNAMBUCO,Arcoverde,Hospital e Policlínica Rui de Barros Correia,"Avenida Agamenon Magalhães, s/n - São Miguel",(87) 3821-8300,2551764,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital e Policlínica Rui de Barros Correia, Avenida Agamenon Magalhães, s/n - São Miguel, Arcoverde, PERNAMBUCO, Brasil","Av. Dr. Agamenon Magalhães, s/n - Centro, Arcoverde - PE, 56510-010, Brasil",-8.4222808,-37.054927,ChIJUQUbE-kbqAcRm0GaYV-FoUc,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PE_0003,PE,PERNAMBUCO,Caruaru,Hospital Mestre Vitalino,"Avenida Amazonas, 175 - Bairro Universitário",(81)3725-7750,7498810,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Mestre Vitalino, Avenida Amazonas, 175 - Bairro Universitário, Caruaru, PERNAMBUCO, Brasil","BR-104, 756 - Luiz Gonzaga, Caruaru - PE, 55015-901, Brasil",-8.2453414,-35.974224,ChIJu_AQWWyJqQcRe-mnyIlnl7Y,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PE_0005,PE,PERNAMBUCO,Goiana,Hospital Belarmino Correia,"Praça Correia Picanço, s/n - Jardim Novo Mundo",(81) 3626-8639,2711885,Escorpiônico,"Hospital Belarmino Correia, Praça Correia Picanço, s/n - Jardim Novo Mundo, Goiana, PERNAMBUCO, Brasil","Praça Correia Picanço, s/n - Centro, Goiana - PE, 55900-000, Brasil",-7.557848299999999,-35.0028894,ChIJWa4bfI9iqwcRqtoCqA5uTvE,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
PE_0007,PE,PERNAMBUCO,Limoeiro,Hospital Regional de Limoeiro,"Rua Padre Nicolau Pimentel, 224 - Centro",(81) 3628-8800,2712032,Escorpiônico,"Hospital Regional de Limoeiro, Rua Padre Nicolau Pimentel, 224 - Centro, Limoeiro, PERNAMBUCO, Brasil","R. Padre Nicolau Pímentel, 224 - José Fernades Salsa, Limoeiro - PE, 55700-000, Brasil",-7.881472599999999,-35.448921,ChIJwyDVO467qwcRBcG_XtW-AGU,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PE_0008,PE,PERNAMBUCO,Ouricuri,Hospital Regional Fernando Bezerra,"Rua Teobaldo Gomes Torres, 8 - Centro",(87) 3874-4844,2712040,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Regional Fernando Bezerra, Rua Teobaldo Gomes Torres, 8 - Centro, Ouricuri, PERNAMBUCO, Brasil","R. Teobaldo Gomes Torres, 510 - Centro, Ouricuri - PE, 56200-000, Brasil",-7.883040899999998,-40.0845337,ChIJNzuflMqMnwcRkNuK1QMQmNQ,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PE_0009,PE,PERNAMBUCO,Palmares,Hospital Regional Sílvio Magalhães,"BR 101, Km 185, s/n - Engenho Quilombo dos Palmares",(81) 3661-8400,2428393,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Regional Sílvio Magalhães, BR 101, Km 185, s/n - Engenho Quilombo dos Palmares, Palmares, PERNAMBUCO, Brasil","Tv. Agamenon Magalhães - Palmares, PE, 55540-000, Brasil",-8.6726909,-35.5889938,ChIJJRe-xnSgAAcRm9VygBrT1wQ,true,GEOMETRIC_CENTER,OK,publish_ready,true,high_risk_repair_v1,improved_confidently,manual_review_high_risk,geocoded_state_abbr=SC differs from source_state_abbr=PE (standard hospital-type unit)
PE_0010,PE,PERNAMBUCO,Petrolina,Hospital Universitário de Petrolina (HU-UNIVASF),"Avenida José de Sá Maniçoba, s/n - Centro",(87) 2101-6501/6526,6042414,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Universitário de Petrolina (HU-UNIVASF), Avenida José de Sá Maniçoba, s/n - Centro, Petrolina, PERNAMBUCO, Brasil","Av. José de Sá Maniçoba, s/n - Centro, Petrolina - PE, 56304-205, Brasil",-9.3924142,-40.4965301,ChIJC98J9mtwcwcR2fOmvl3Urxs,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PE_0011,PE,PERNAMBUCO,Petrolina,Hospital Dom Malan/IMIP (Pediatria),"Avenida Joaquim Nabuco, s/n - Centro",(87) 3202-7000,2430711,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Dom Malan/IMIP (Pediatria), Avenida Joaquim Nabuco, s/n - Centro, Petrolina, PERNAMBUCO, Brasil","R. Joaquim Nabuco, s/n - Centro, Petrolina - PE, 56304, Brasil",-9.3947301,-40.49960189999999,ChIJRajcrWlwcwcR2lHtdBDFEAs,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PE_0012,PE,PERNAMBUCO,Recife,Hospital da Restauração,"Avenida Gov. Agamenon Magalhães, s/n - Derby",0800-7226001/(81) 3181-6453,655,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico, Laquético","Hospital da Restauração, Avenida Gov. Agamenon Magalhães, s/n - Derby, Recife, PERNAMBUCO, Brasil","Av. Gov. Agamenon Magalhães, s/n - Derby, Recife - PE, 52171-011, Brasil",-8.0535108,-34.8977286,ChIJYXR2JY4YqwcRd7dw59mVCSg,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
PE_0013,PE,PERNAMBUCO,Salgueiro,Hospital Regional Inácio de Sá,"Rua Antonio de Alencar Sampaio, 346 - Planalto",(87) 3276-1190,2356287,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Regional Inácio de Sá, Rua Antonio de Alencar Sampaio, 346 - Planalto, Salgueiro, PERNAMBUCO, Brasil","R. Antônio Alençar Sampaio, 346 - Planalto, Salgueiro - PE, 56000-000, Brasil",-8.0584883,-39.1136965,ChIJOxFwJy2SoAcRuCyS_69U3dE,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
PE_0014,PE,PERNAMBUCO,Serra Talhada,Hospital Regional Professor Agamenon Magalhães,"Rua Comandante Superior, 955 - Nossa Senhora da Penha",(87) 3831-9600,2348489,"Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico, Laquético, Botrópico","Hospital Regional Professor Agamenon Magalhães, Rua Comandante Superior, 955 - Nossa Senhora da Penha, Serra Talhada, PERNAMBUCO, Brasil","R. Manoel Pereira da Silva, 955 - Nossa Sra. da Penha, Serra Talhada - PE, 56903-490, Brasil",-7.988514899999999,-38.2987273,ChIJ2VyxsDkWpwcRwW7y7ituvfM,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PE_0015,PE,PERNAMBUCO,Vitória de Santo Antão,Hospital João Murilo,"Avenida Henrique de Holanda, 87 - Matriz",(81) 3526-8833,2712008,Escorpiônico,"Hospital João Murilo, Avenida Henrique de Holanda, 87 - Matriz, Vitória de Santo Antão, PERNAMBUCO, Brasil","Av. Henrique de Holanda, 87 - Casa - Matriz, Vitória de Santo Antão - PE, 55602-000, Brasil",-8.113060599999999,-35.2880462,ChIJAfaR7bNUqgcRmVW5Zexhk0g,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PI_0002,PI,PIAUÍ,Barras,Hospital Regional Leônidas Melo,"Rua Santo Antônio, 210 - Centro",(86) 3242-1336,2323915,"Botrópico, Crotálico, Elapídico, Fonêutrico, Loxoscélico, Escorpiônico","Hospital Regional Leônidas Melo, Rua Santo Antônio, 210 - Centro, Barras, PIAUÍ, Brasil","R. Santo Antônio, 191 - Centro, Barras - PI, 64100-000, Brasil",-4.2448576,-42.2950574,ChIJVS-5fd9hkgcRH9fMF-hG3K0,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PI_0004,PI,PIAUÍ,Campo Maior,Hospital Regional de Campo Maior,"Avenida do Contorno, s/n - São Luís",(89) 3252-1372,2777754,"Botrópico, Crotálico, Elapídico, Fonêutrico, Loxoscélico, Laquético, Escorpiônico","Hospital Regional de Campo Maior, Avenida do Contorno, s/n - São Luís, Campo Maior, PIAUÍ, Brasil","Av. do Contorno, s/n - São Luís, Campo Maior - PI, 64280-000, Brasil",-4.836754,-42.1797302,ChIJtYOlxkGMkQcRKP29PWnNhSs,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
PI_0006,PI,PIAUÍ,Floriano,Hospital Regional Tibério Nunes,"Rua Antonino Freire, s/n - Manguinha",(89) 3522-1323/1333,2365146,"Botrópico, Crotálico, Elapídico, Fonêutrico, Loxoscélico, Laquético, Escorpiônico","Hospital Regional Tibério Nunes, Rua Antonino Freire, s/n - Manguinha, Floriano, PIAUÍ, Brasil","R. Gabriel Ferreira, S/N - Manguinha, Floriano - PI, 64800-000, Brasil",-6.771647799999999,-43.028781,ChIJjwG-RCp9gwcRMxZSA8lSHu0,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PI_0009,PI,PIAUÍ,Parnaíba,Hospital Estadual Dirceu Arcoverde,"Rua Rodrigo Coimbra, 1650 - Rodoviária",(86) 3323-7188/7226,8015899,"Botrópico, Crotálico, Elapídico, Fonêutrico, Loxoscélico, Laquético, Escorpiônico","Hospital Estadual Dirceu Arcoverde, Rua Rodrigo Coimbra, 1650 - Rodoviária, Parnaíba, PIAUÍ, Brasil","R. Rodrigues Coimbra, 1650 - Rodoviária, Parnaíba - PI, 64210-230, Brasil",-2.9280914,-41.7488381,ChIJ7d3GbIU77AcRRYOXXJ1oUqo,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PI_0010,PI,PIAUÍ,Paulistana,Hospital Regional Mariana Pires Ferreira,Avenida Marechal Deodoro da Fonseca,(89) 3487-1400,2364913,"Botrópico, Crotálico, Elapídico, Escorpiônico","Hospital Regional Mariana Pires Ferreira, Avenida Marechal Deodoro da Fonseca, Paulistana, PIAUÍ, Brasil","Av. Mal. Deodoro, 285 - Centro, Paulistana - PI, 64750-000, Brasil",-8.1395229,-41.1470529,ChIJ4QS-mlj6dQcRV_t5EhYmWlk,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PI_0011,PI,PIAUÍ,Picos,Hospital Regional Justino Luz,"Praça Antenor Neiva, 184 - Bomba",(89) 3422-1314,4009622,"Botrópico, Crotálico, Elapídico, Foneutrico, Loxoscelico, Laquetico, Escorpiônico","Hospital Regional Justino Luz, Praça Antenor Neiva, 184 - Bomba, Picos, PIAUÍ, Brasil","R. Dra. Zilda Arns, 10 - Bomba, Picos - PI, 64600-000, Brasil",-7.0739106,-41.4671569,ChIJQbJ8dFsQnAcRv-1EeP0KOQw,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
PI_0012,PI,PIAUÍ,Piripiri,Hosp. Reg. Chagas Rodrigues,"Avenida Dr. Pádua Oliveira, 300 - Morro da Saudade",(86) 3276-3362/1325,2777746,"Botrópico, Crotálico, Elapídico, Escorpiônico","Hosp. Reg. Chagas Rodrigues, Avenida Dr. Pádua Oliveira, 300 - Morro da Saudade, Piripiri, PIAUÍ, Brasil","Av. Dr. Pádua Oliveira, sn - Morro da Saudade, Piripiri - PI, 64260-000, Brasil",-4.269005,-41.774534,ChIJz1ue4hoHkwcRXVv-jjm61Lg,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PI_0014,PI,PIAUÍ,São Raimundo Nonato,Hospital Regional Senador José Candido Ferraz,"Praça Coronel Neuton Rubem, 1351 - Aldeia",(89) 3582-3663,2777649,"Botrópico, Crotálico, Elapídico, Fonêutrico, Loxoscélico, Laquético, Escorpiônico","Hospital Regional Senador José Candido Ferraz, Praça Coronel Neuton Rubem, 1351 - Aldeia, São Raimundo Nonato, PIAUÍ, Brasil","R. Cap. Newton Rubéns, 1351, São Raimundo Nonato - PI, 64770-000, Brasil",-9.016221999999999,-42.696503,ChIJeVh8SrgEegcR-2a5MTxEdzM,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PI_0015,PI,PIAUÍ,Teresina,Inst. de Doenças Tropicais Natan Portela - IDTNP,"Rua Gov. Raimundo Artur de Vasconcelos, 151 - Sul",(86) 3221-3413,2323338,"Botrópico, Crotálico, Elapídico, Fonêutrico, Loxoscélico, Laquético, Escorpiônico","Inst. de Doenças Tropicais Natan Portela - IDTNP, Rua Gov. Raimundo Artur de Vasconcelos, 151 - Sul, Teresina, PIAUÍ, Brasil","Rua Governador Raimundo Artur de Vasconcelos, 151 - Centro (Sul), Teresina - PI, 64002-510, Brasil",-5.0884358,-42.8034853,ChIJGQvtGt85jgcRhPRazhK63TA,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PI_0017,PI,PIAUÍ,Valença,Hospital Regional Estáquio Portela,"Avenida Santos Dumont, s/n - Centro",(89) 3465-2804,2777789,"Botrópico, Crotálico, Elapídico, Fonêutrico, Loxoscélico, Laquético, Escorpiônico","Hospital Regional Estáquio Portela, Avenida Santos Dumont, s/n - Centro, Valença, PIAUÍ, Brasil","Av. Santos Dumont, S/N - Centro, Valença do Piauí - PI, 64300-000, Brasil",-6.4004952,-41.73743169999999,ChIJMQRxuziymwcRbyap9-wL1sY,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
PR_0001,PR,PARANÁ,Adrianópolis,CS Olímpio Gonçalves dos Santos,"Rua Cassiano Rosa dos Santos, s/n - Centro",(41) 3678-1507,13102,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico, Lonômico","CS Olímpio Gonçalves dos Santos, Rua Cassiano Rosa dos Santos, s/n - Centro, Adrianópolis, PARANÁ, Brasil","R. Benedito Batista Dias, 25 - Centro, Adrianópolis - PR, 83490-000, Brasil",-24.6567891,-48.9922279,ChIJvU-YRwZBw5QRKobi6Gblng8,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
PR_0002,PR,PARANÁ,Agudos do Sul,US 24h Moysés Lupion,"Rua Rui Barbosa, 179 - Centro",(41) 3624-1293/1034,13129,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico, Lonômico","US 24h Moysés Lupion, Rua Rui Barbosa, 179 - Centro, Agudos do Sul, PARANÁ, Brasil","R. Rui Barbosa, 179 - CENTRO, Agudos do Sul - PR, 83850-000, Brasil",-25.9883394,-49.3330499,ChIJHWA17Xo13JQReyHnXTVYU8M,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PR_0004,PR,PARANÁ,Altamira do Paraná,Hospital Municipal São Luiz,"Rua João Alves Fernandes, s/n - Centro",(42) 3655-1254,2733528,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal São Luiz, Rua João Alves Fernandes, s/n - Centro, Altamira do Paraná, PARANÁ, Brasil","RUA JOAO ALVES FERNANDES, S/N - CENTRO, Altamira do Paraná - PR, 85280-000, Brasil",-24.7959574,-52.7182922,ChIJMZag1w8A8pQREL0lyAv5nyY,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PR_0005,PR,PARANÁ,Altonia,Hospital Municipal de Altonia,"Rua da Bandeira, 1080 - Centro",(44) 3659-1801,2781700,"Escorpiônico, Fonêutrico, Loxoscélico, Lonômico","Hospital Municipal de Altonia, Rua da Bandeira, 1080 - Centro, Altonia, PARANÁ, Brasil","R. da Bandeira, 1080 - Centro, Altônia - PR, 87550-000, Brasil",-23.8735211,-53.8979253,ChIJa999xHBN85QRDOgKV6xehgI,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
PR_0006,PR,PARANÁ,Ampére,Hospital e Maternidade Santa Rita,"Rua Visconde de Guarapuava, s/n - São Francisco",(46) 3547-1000,5621674,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico, Lonômico","Hospital e Maternidade Santa Rita, Rua Visconde de Guarapuava, s/n - São Francisco, Ampére, PARANÁ, Brasil","R. Visc. de Guarapuava, 57 - São Francisco, Ampére - PR, 85640-000, Brasil",-25.927357,-53.4683274,ChIJlT9yOEL18JQRu-LfBWPgnPY,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
PR_0007,PR,PARANÁ,Antonina,Hospital Dr. Silvio Bitencourt Linhares,"Avenida Thiago Peixoto, 274 - Batel",(41) 3432-1244,2680971,Botrópico,"Hospital Dr. Silvio Bitencourt Linhares, Avenida Thiago Peixoto, 274 - Batel, Antonina, PARANÁ, Brasil","Av. Tiago Peixoto, 274 - Batel, Antonina - PR, 83370-000, Brasil",-25.4308827,-48.7185821,ChIJTdMuCeh_25QRKQYcnxDy6Dc,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PR_0008,PR,PARANÁ,Apucarana,Hospital da Providência,"Rua Rio Branco, 518 - Centro",(43) 3420-1400,2439360,"Botrópico, Crotálico, Escorpiônico, Lonômico","Hospital da Providência, Rua Rio Branco, 518 - Centro, Apucarana, PARANÁ, Brasil","R. Rio Branco, 518 - Centro, Apucarana - PR, 86800-120, Brasil",-23.5543285,-51.4603227,ChIJs8p6f2SZ7JQR7_KkIpr9RxU,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
PR_0010,PR,PARANÁ,Arapongas,Irmandade Santa Casa de Arapongas,"Rua Calú, 155 - Centro",(43) 3172-4500,2576198,"Botrópico, Crotálico, Escorpiônico, Lonômico","Irmandade Santa Casa de Arapongas, Rua Calú, 155 - Centro, Arapongas, PARANÁ, Brasil","R. Calu, 155 - Centro, Arapongas - PR, 86700-090, Brasil",-23.4170058,-51.430679,ChIJk5K2MYGh7JQRVG6QYn6pcW0,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
PR_0011,PR,PARANÁ,Arapoti,Hospital Municipal 18 de Dezembro,"Rua Saladino de Castro, 1575 - Centro",(43) 3557-1420,2687011,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico, Lonômico","Hospital Municipal 18 de Dezembro, Rua Saladino de Castro, 1575 - Centro, Arapoti, PARANÁ, Brasil","R. Saladino de Castro, 1575 - Centro, Arapoti - PR, 84990-000, Brasil",-24.1516574,-49.8256789,ChIJWUh71qYRwpQRzZdO8fXiihM,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
